name,review_count,rating,price,distance,category_1,category_2,category_3,yelp_bike_station_coordinates,bikes
Wynwood Art Walk Block Party,84,4.5,1,11868.508659180508,Art Galleries,Food Trucks,Food Trucks,"25.887449,-80.133323",2
Cafe Vert,81,3.5,2,1013.5431716086664,Cafes,Breakfast & Brunch,Breakfast & Brunch,"25.887449,-80.133323",2
HipPOPs,149,4.5,1,17876.24518874437,Food Trucks,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.887449,-80.133323",2
Reggae Beets Gourmet Food Truck,61,5.0,1,26337.18356438373,Juice Bars & Smoothies,Food Trucks,Food Trucks,"25.887449,-80.133323",2
Catered Fit,296,4.0,2,34364.207514791095,Food Delivery Services,,,"25.887449,-80.133323",2
Ceviche Bowl,33,5.0,2,37685.928539696855,Food Trucks,Seafood,Seafood,"25.887449,-80.133323",2
La Burguesa,20,5.0,2,37409.19758865968,Hot Dogs,Burgers,Burgers,"25.887449,-80.133323",2
Fit Food Fresh,186,5.0,2,53134.775306819065,Food Delivery Services,,,"25.887449,-80.133323",2
Befit Nutrition,50,4.5,2,37965.25044477434,Food Delivery Services,,,"25.887449,-80.133323",2
Farm To Fork Meals,76,4.0,2,27038.248603423417,Food Delivery Services,Pop-Up Restaurants,Pop-Up Restaurants,"25.887449,-80.133323",2
Tiagos Tacos,342,3.0,2,41162.14998356123,Food Trucks,Tex-Mex,Tex-Mex,"25.887449,-80.133323",2
Los Jalapeños Taqueria,77,4.0,2,31292.09208197224,Mexican,Food Trucks,Food Trucks,"25.887449,-80.133323",2
Bricked Burgers,34,4.0,2,33590.79712094463,Burgers,Food Trucks,Food Trucks,"25.887449,-80.133323",2
Mike's Style,2,5.0,2,285.47791173553003,Specialty Food,,,"25.887449,-80.133323",2
Naughty Coffee,45,5.0,2,7754.904984165111,Food Trucks,Coffee & Tea,Coffee & Tea,"25.887449,-80.133323",2
Suite Habana Cafe,203,5.0,2,11926.54148682541,Coffee & Tea,Bakeries,Bakeries,"25.893302,-80.132423",9
Nacho Bizness,135,4.5,1,6350.187498290536,Food Trucks,Tacos,Tacos,"25.893302,-80.132423",9
Street Kitchen,33,4.0,3,1304.163732259403,Steakhouses,Kosher,Kosher,"25.893302,-80.132423",9
Walt Grace Vintage,72,5.0,4,12333.52342276308,Guitar Stores,Car Dealers,Car Dealers,"25.893302,-80.132423",9
Coffee Break-Enjoy,92,4.0,1,764.9830731240861,Patisserie/Cake Shop,Cafes,Cafes,"25.893302,-80.132423",9
Wynwood Art Walk Block Party,84,4.5,1,12464.176114737838,Art Galleries,Food Trucks,Food Trucks,"25.893302,-80.132423",9
HipPOPs,149,4.5,1,17235.376382533104,Food Trucks,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.893302,-80.132423",9
Cafe Vert,81,3.5,2,1274.7421113336686,Cafes,Breakfast & Brunch,Breakfast & Brunch,"25.893302,-80.132423",9
Reggae Beets Gourmet Food Truck,61,5.0,1,25685.064239192063,Juice Bars & Smoothies,Food Trucks,Food Trucks,"25.893302,-80.132423",9
Serendipity Yogurt Cafe,67,4.0,1,1345.4482277607322,Ice Cream & Frozen Yogurt,,,"25.893302,-80.132423",9
Catered Fit,296,4.0,2,33745.78911705235,Food Delivery Services,,,"25.893302,-80.132423",9
Ceviche Bowl,33,5.0,2,38202.20916975947,Food Trucks,Seafood,Seafood,"25.893302,-80.132423",9
La Burguesa,20,5.0,2,37924.92485160021,Hot Dogs,Burgers,Burgers,"25.893302,-80.132423",9
Fit Food Fresh,186,5.0,2,52478.70250610344,Food Delivery Services,,,"25.893302,-80.132423",9
Befit Nutrition,50,4.5,2,38478.89845854939,Food Delivery Services,,,"25.893302,-80.132423",9
Farm To Fork Meals,76,4.0,2,26388.852940224144,Food Delivery Services,Pop-Up Restaurants,Pop-Up Restaurants,"25.893302,-80.132423",9
Tiagos Tacos,342,3.0,2,41667.06334639547,Food Trucks,Tex-Mex,Tex-Mex,"25.893302,-80.132423",9
Los Jalapeños Taqueria,77,4.0,2,31649.100163346237,Mexican,Food Trucks,Food Trucks,"25.893302,-80.132423",9
Bricked Burgers,34,4.0,2,34087.64052293178,Burgers,Food Trucks,Food Trucks,"25.893302,-80.132423",9
Naughty Coffee,45,5.0,2,7117.911481243998,Food Trucks,Coffee & Tea,Coffee & Tea,"25.893302,-80.132423",9
Mama's Tacos,436,4.5,2,33.598885260659834,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.777514,-80.133384",1
Il Pastaiolo,504,4.5,2,568.1779352519353,Italian,Pizza,Pizza,"25.777514,-80.133384",1
La Sandwicherie - Miami Beach,3163,4.5,2,914.2666583838918,Sandwiches,French,French,"25.777514,-80.133384",1
The Alley,230,4.5,2,1044.528278753044,Italian,Gelato,Gelato,"25.777514,-80.133384",1
Rosetta Bakery,210,4.0,1,318.4210229437541,Bakeries,Coffee & Tea,Coffee & Tea,"25.777514,-80.133384",1
Under the Mango Tree,654,4.5,2,396.8894976662533,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.777514,-80.133384",1
Il Dante Caffé,66,4.5,2,200.53671466768927,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.777514,-80.133384",1
Shepherd Artisan Coffee,464,4.0,1,303.2312542704093,Coffee & Tea,Desserts,Desserts,"25.777514,-80.133384",1
Sunnyside,125,4.0,2,434.5974211378891,Breakfast & Brunch,Cafes,Cafes,"25.777514,-80.133384",1
GoGo Fresh SOBE,642,4.5,1,806.1821468498177,Salad,Empanadas,Empanadas,"25.777514,-80.133384",1
Buon Pane Italiano Bakery,172,4.5,1,378.05179521787954,Bakeries,Pizza,Pizza,"25.777514,-80.133384",1
Gelato-go South Beach,354,4.5,2,374.0967330497711,Gelato,Coffee & Tea,Coffee & Tea,"25.777514,-80.133384",1
Sushi Song,346,4.0,2,690.1600754243092,Sushi Bars,Desserts,Desserts,"25.777514,-80.133384",1
Meraki Gyro & Bakery,28,5.0,2,760.3418382381277,Greek,Mediterranean,Mediterranean,"25.777514,-80.133384",1
The Baked Bear,22,5.0,2,271.2853622390289,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.777514,-80.133384",1
Juice & Java,459,4.0,2,851.4928644735556,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.777514,-80.133384",1
Smoothie Spot - South Beach,60,4.0,2,363.0575158608838,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.777514,-80.133384",1
Icy-N-Spicy,159,4.5,3,765.5922755645427,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.777514,-80.133384",1
CAO Bakery & Cafe,133,4.0,1,1239.9719276398027,Coffee & Tea,Cuban,Cuban,"25.777514,-80.133384",1
Bettant Bakery,72,4.5,1,435.31075596241845,Coffee & Tea,Bakeries,Bakeries,"25.777514,-80.133384",1
Icebox Cafe - Miami Beach,691,4.0,2,430.9052316927195,Breakfast & Brunch,American (New),American (New),"25.790462,-80.143982",5
Via Emilia 9,307,4.0,2,511.8976916197399,Italian,Seafood,Seafood,"25.790462,-80.143982",5
Oh Mexico -  Lincoln Road,359,4.0,2,676.0975186395403,Mexican,Bars,Bars,"25.790462,-80.143982",5
Shake Shack South Beach Miami,971,4.0,2,384.1008315581632,American (Traditional),Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.790462,-80.143982",5
Avo Miami ,55,4.5,2,425.837432279983,Breakfast & Brunch,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.790462,-80.143982",5
Necessary Purveyor,69,5.0,2,301.46442179061825,Sandwiches,Specialty Food,Specialty Food,"25.790462,-80.143982",5
Apple A Day Cafe,385,4.0,2,376.58761867101896,Juice Bars & Smoothies,Salad,Salad,"25.790462,-80.143982",5
True Loaf,168,4.5,2,430.4407188777088,Bakeries,,,"25.790462,-80.143982",5
Rosetta Bakery,157,4.0,2,393.6362380372684,Bakeries,Sandwiches,Sandwiches,"25.790462,-80.143982",5
Carrot Express - Miami Beach,367,4.0,2,431.4126086148855,Juice Bars & Smoothies,Salad,Salad,"25.790462,-80.143982",5
Trader Joe's,77,4.5,2,235.4320426826725,Grocery,,,"25.790462,-80.143982",5
Maison Valentine,127,4.5,2,523.8776956107575,Custom Cakes,Patisserie/Cake Shop,Patisserie/Cake Shop,"25.790462,-80.143982",5
CAO Bakery & Cafe,133,4.0,1,558.5658825855628,Coffee & Tea,Cuban,Cuban,"25.790462,-80.143982",5
The Frieze,414,4.0,1,502.5960289520269,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.790462,-80.143982",5
Abbey Brewing Company,415,4.5,2,395.1130885261201,Breweries,Cocktail Bars,Cocktail Bars,"25.790462,-80.143982",5
Delicious Raw Kitchen & Juice Bar,73,4.5,2,409.8672125697746,Vegan,Vegetarian,Vegetarian,"25.790462,-80.143982",5
Cortadito Coffee House Lincoln Road,106,4.5,2,729.771678666321,Coffee & Tea,Bakeries,Bakeries,"25.790462,-80.143982",5
Master's Pizza Pasta & Grill,152,3.5,2,343.39173691821367,Pizza,Italian,Italian,"25.790462,-80.143982",5
Sunny Poke,53,4.0,2,345.16443908113206,Asian Fusion,Hawaiian,Hawaiian,"25.790462,-80.143982",5
Panther Coffee,231,4.0,2,459.0168109744931,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.790462,-80.143982",5
Café Prima Pasta,1201,4.5,2,991.4165014184368,Italian,Wine Bars,Wine Bars,"25.854495,-80.132502",13
Bodegon 71,67,4.0,2,364.1038871707024,Argentine,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.854495,-80.132502",13
Ruben's Liquors,10,3.5,2,382.5713430158072,"Beer, Wine & Spirits",,,"25.854495,-80.132502",13
Bay Supermarket,16,3.5,1,447.0955162991667,Grocery,,,"25.854495,-80.132502",13
Eli-Mar Market Cafeteria,2,4.0,1,68.83294443992108,Fruits & Veggies,Coffee & Tea,Coffee & Tea,"25.854495,-80.132502",13
Normandy Village Marketplace,11,3.0,1,359.85288037688645,Farmers Market,,,"25.854495,-80.132502",13
Sabor Tropical Supermarket,11,2.5,2,362.7238999662561,Grocery,,,"25.854495,-80.132502",13
Walgreens,26,3.0,2,1001.835784814899,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.854495,-80.132502",13
Juices & Bites,1,5.0,1,364.1038871707024,Juice Bars & Smoothies,,,"25.854495,-80.132502",13
Pandebono Bakery,9,2.5,1,813.0312798530994,Bakeries,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.854495,-80.132502",13
CVS Pharmacy,8,1.5,1,794.7553241707647,Drugstores,Convenience Stores,Convenience Stores,"25.854495,-80.132502",13
Triton Supermarket,6,2.0,2,968.9438969773776,Grocery,,,"25.854495,-80.132502",13
Asian Thai Kitchen,237,4.0,2,1502.5663139089077,Food Delivery Services,Thai,Thai,"25.734206,-80.230671",2
A.C.'s Icees,155,4.5,1,285.8326953182991,Food Trucks,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.734206,-80.230671",2
Suite Habana Cafe,203,5.0,2,8341.704688775459,Coffee & Tea,Bakeries,Bakeries,"25.734206,-80.230671",2
Starbucks,54,3.0,2,277.0161440544303,Coffee & Tea,,,"25.734206,-80.230671",2
Nacho Bizness,135,4.5,1,14305.953716709186,Food Trucks,Tacos,Tacos,"25.734206,-80.230671",2
Walt Grace Vintage,72,5.0,4,8019.969267712072,Guitar Stores,Car Dealers,Car Dealers,"25.734206,-80.230671",2
Santo Dulce Churros,202,4.5,2,8851.360215700026,Desserts,Food Trucks,Food Trucks,"25.734206,-80.230671",2
Wynwood Art Walk Block Party,84,4.5,1,7823.547645099287,Art Galleries,Food Trucks,Food Trucks,"25.734206,-80.230671",2
The Fresh Market,196,3.5,3,603.6182501748549,Specialty Food,Grocery,Grocery,"25.734206,-80.230671",2
Ceviche Bowl,33,5.0,2,19690.87466208208,Food Trucks,Seafood,Seafood,"25.734206,-80.230671",2
La Burguesa,20,5.0,2,19441.02581358185,Hot Dogs,Burgers,Burgers,"25.734206,-80.230671",2
Fly Buy,49,4.5,1,914.6702935108808,Convenience Stores,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.734206,-80.230671",2
HipPOPs,149,4.5,1,35831.49436436483,Food Trucks,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.734206,-80.230671",2
Reggae Beets Gourmet Food Truck,61,5.0,1,44551.281478147925,Juice Bars & Smoothies,Food Trucks,Food Trucks,"25.734206,-80.230671",2
Befit Nutrition,50,4.5,2,20028.29507042692,Food Delivery Services,,,"25.734206,-80.230671",2
Fit Food Fresh,186,5.0,2,71411.92423782361,Food Delivery Services,,,"25.734206,-80.230671",2
Catered Fit,296,4.0,2,50766.33368088635,Food Delivery Services,,,"25.734206,-80.230671",2
Munch Thyme,37,5.0,1,33933.22367059279,Food Delivery Services,,,"25.734206,-80.230671",2
Coral Bagels,361,3.5,2,887.4700524472904,Bagels,Burgers,Burgers,"25.734206,-80.230671",2
Bricked Burgers,34,4.0,2,16407.89551237267,Burgers,Food Trucks,Food Trucks,"25.734206,-80.230671",2
Loretta & The Butcher,224,4.5,3,946.128764143236,Argentine,Breakfast & Brunch,Breakfast & Brunch,"25.730382,-80.235583",4
Asian Thai Kitchen,237,4.0,2,884.7346904191618,Food Delivery Services,Thai,Thai,"25.730382,-80.235583",4
Fireman Derek’s Bake Shop,254,4.5,2,811.4646852480261,Desserts,Bakeries,Bakeries,"25.730382,-80.235583",4
Salt and Straw,160,4.5,2,659.6066738224953,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.730382,-80.235583",4
Morelia Ice Cream Paletas - Coconut Grove,44,5.0,1,808.6124145983575,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.730382,-80.235583",4
Bianco Gelato,288,4.5,2,927.0356177828128,Gelato,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.730382,-80.235583",4
Le Pain Quotidien,237,4.0,2,782.7077971686233,Cafes,Bakeries,Bakeries,"25.730382,-80.235583",4
The Fresh Market,196,3.5,3,105.53799251043183,Specialty Food,Grocery,Grocery,"25.730382,-80.235583",4
The Last Carrot,302,4.0,2,870.549084254423,Vegetarian,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.730382,-80.235583",4
Suite Habana Cafe,203,5.0,2,8940.960129200064,Coffee & Tea,Bakeries,Bakeries,"25.730382,-80.235583",4
A.C.'s Icees,155,4.5,1,936.1313090710104,Food Trucks,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.730382,-80.235583",4
Panther Coffee,227,4.0,2,749.1489136806983,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.730382,-80.235583",4
El Orgullo Latino Kitchen,14,4.5,2,217.6142381962928,Food Trucks,Mexican,Mexican,"25.730382,-80.235583",4
Nacho Bizness,135,4.5,1,14884.630404838876,Food Trucks,Tacos,Tacos,"25.730382,-80.235583",4
Red Apron Bakery,4,5.0,2,217.6142381962928,Bakeries,,,"25.730382,-80.235583",4
Santo Dulce Churros,202,4.5,2,9460.58443855604,Desserts,Food Trucks,Food Trucks,"25.730382,-80.235583",4
Starbucks,54,3.0,2,373.4253308729311,Coffee & Tea,,,"25.730382,-80.235583",4
Walt Grace Vintage,72,5.0,4,8601.473468851493,Guitar Stores,Car Dealers,Car Dealers,"25.730382,-80.235583",4
Wynwood Art Walk Block Party,84,4.5,1,8417.157036900531,Art Galleries,Food Trucks,Food Trucks,"25.730382,-80.235583",4
Ceviche Bowl,33,5.0,2,19059.78370012459,Food Trucks,Seafood,Seafood,"25.730382,-80.235583",4
Luna Pasta e Dolci,261,4.5,2,278.6764565092454,Pasta Shops,,,"25.835972,-80.184035",4
Holi Vegan Kitchen,68,3.5,2,69.25002776097466,Vegan,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.835972,-80.184035",4
El Bagel,226,4.0,2,360.65967487789686,Bagels,Food Trucks,Food Trucks,"25.835972,-80.184035",4
Andiamo,1052,4.0,2,965.5636986999356,Pizza,Desserts,Desserts,"25.835972,-80.184035",4
Legion Park Farmers Market,35,4.0,3,62.12329986405072,Farmers Market,,,"25.835972,-80.184035",4
Panther Coffee,66,3.5,2,97.1219319784205,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.835972,-80.184035",4
Cindy Lou's Cookies,213,5.0,2,1156.5644008530849,Desserts,Bakeries,Bakeries,"25.835972,-80.184035",4
Wine By the Bay,65,4.5,2,584.5231772786548,"Beer, Wine & Spirits",,,"25.835972,-80.184035",4
Mr Mandolin,79,4.0,2,753.6333842472168,Mediterranean,Greek,Greek,"25.835972,-80.184035",4
Starbucks,93,3.0,2,143.09131870748038,Coffee & Tea,,,"25.835972,-80.184035",4
Gaucho Ranch,43,4.5,2,689.4586249716548,Meat Shops,,,"25.835972,-80.184035",4
Europa Car Wash and Cafe,145,4.0,1,404.21325863723297,Gas Stations,Coffee & Tea,Coffee & Tea,"25.835972,-80.184035",4
We We’s Bakery & Bistro,48,4.5,2,838.7203421763655,Bakeries,Coffee & Tea,Coffee & Tea,"25.835972,-80.184035",4
Dolci Peccati Gelato,29,5.0,1,946.6050234233638,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.835972,-80.184035",4
Mercy Supermarket,5,3.0,1,107.36707654562262,Grocery,Caribbean,Caribbean,"25.835972,-80.184035",4
Organic Grown Direct,3,5.0,2,937.8189909156512,Farmers Market,Fruits & Veggies,Fruits & Veggies,"25.835972,-80.184035",4
Great Circle Coffee,3,5.0,2,1071.5645943107563,Coffee Roasteries,Accessories,Accessories,"25.835972,-80.184035",4
Palm Bay Store,1,5.0,1,518.2850488928217,Convenience Stores,,,"25.835972,-80.184035",4
Stripsteak,368,4.0,3,1037.71331532884,Seafood,Steakhouses,Steakhouses,"25.8135937,-80.1316858",7
La Provence,155,3.5,2,343.64603811485784,Bakeries,Breakfast & Brunch,Breakfast & Brunch,"25.8135937,-80.1316858",7
Tasty Beach Cafe,204,3.5,2,251.68673361270208,Cafes,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8135937,-80.1316858",7
Crema Gourmet Espresso Bar - Miami Beach,143,4.5,2,959.524576252044,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.8135937,-80.1316858",7
Market at EDITION,198,4.0,3,1204.4813121011496,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.8135937,-80.1316858",7
Veranda,28,4.5,3,1068.252533300773,Breakfast & Brunch,Diners,Diners,"25.8135937,-80.1316858",7
Hoja Taqueria,82,4.0,2,1019.0513385880096,Mexican,Desserts,Desserts,"25.8135937,-80.1316858",7
Santo Dulce Churros,202,4.5,2,5845.546005335382,Desserts,Food Trucks,Food Trucks,"25.8135937,-80.1316858",7
Nacho Bizness,135,4.5,1,6482.507200909145,Food Trucks,Tacos,Tacos,"25.8135937,-80.1316858",7
Walt Grace Vintage,72,5.0,4,7096.068632133383,Guitar Stores,Car Dealers,Car Dealers,"25.8135937,-80.1316858",7
Chez Bon Bon,141,4.0,3,1032.4083000528565,Bakeries,Cupcakes,Cupcakes,"25.8135937,-80.1316858",7
CVS Pharmacy,22,3.0,2,80.535002505721,Drugstores,Convenience Stores,Convenience Stores,"25.8135937,-80.1316858",7
Bagel Time Cafe,66,2.5,2,399.8978880094501,Breakfast & Brunch,Kosher,Kosher,"25.8135937,-80.1316858",7
Primo Cafe & Market,245,3.5,1,824.9755471399636,Grocery,Cafes,Cafes,"25.8135937,-80.1316858",7
Starbucks,35,2.5,2,247.5018422569872,Coffee & Tea,,,"25.8135937,-80.1316858",7
Bricked Burgers,34,4.0,2,29034.047004235807,Burgers,Food Trucks,Food Trucks,"25.8135937,-80.1316858",7
Athleticsfit - Healthy Meals Prep and Delivery,11,4.5,2,8359.103167664007,Food Delivery Services,,,"25.8135937,-80.1316858",7
Starbucks,48,3.5,2,1144.6388011423248,Coffee & Tea,,,"25.8135937,-80.1316858",7
Dunkin',101,1.5,1,438.7385201329007,Donuts,Coffee & Tea,Coffee & Tea,"25.8135937,-80.1316858",7
Kastner's Market,19,2.0,3,66.9945696531442,Grocery,,,"25.8135937,-80.1316858",7
Lemoni Cafe,528,4.0,2,472.6695659455394,Breakfast & Brunch,Vegetarian,Vegetarian,"25.8202417,-80.1876939",4
Andiamo,1052,4.0,2,830.7815585250205,Pizza,Desserts,Desserts,"25.8202417,-80.1876939",4
Finca’s Coffee,48,4.5,2,454.4403037720501,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.8202417,-80.1876939",4
Aubi & Ramsa,168,4.5,2,819.7926184043613,Ice Cream & Frozen Yogurt,,,"25.8202417,-80.1876939",4
Amazonica,101,4.0,2,454.4403037720501,Shaved Ice,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8202417,-80.1876939",4
Publix,71,2.0,2,43.05545958507112,Drugstores,Grocery,Grocery,"25.8202417,-80.1876939",4
Yoso Sushi,25,4.5,2,948.2240368920046,Japanese,Food Trucks,Food Trucks,"25.8202417,-80.1876939",4
Mercato,28,4.0,2,722.4429071790743,Bakeries,Italian,Italian,"25.8202417,-80.1876939",4
Los Chamos Food Truck,36,4.0,1,579.6522526784436,Food Trucks,Venezuelan,Venezuelan,"25.8202417,-80.1876939",4
CVS Pharmacy,41,2.0,1,120.35931127905052,Drugstores,Pharmacy,Pharmacy,"25.8202417,-80.1876939",4
Sabal Coffee,51,4.0,2,976.9630925678086,Coffee & Tea,,,"25.8202417,-80.1876939",4
Dunkin',80,2.0,1,354.49372014370056,Donuts,Coffee & Tea,Coffee & Tea,"25.8202417,-80.1876939",4
Ladyfingrs,9,5.0,2,783.4981459569408,Ice Cream & Frozen Yogurt,,,"25.8202417,-80.1876939",4
Sandwhich Where,13,4.0,2,917.9681698116112,Cafes,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.8202417,-80.1876939",4
Baskin-Robbins,13,1.5,1,400.1326890021927,Ice Cream & Frozen Yogurt,,,"25.8202417,-80.1876939",4
Great Circle Coffee,3,5.0,2,772.8850802250331,Coffee Roasteries,Accessories,Accessories,"25.8202417,-80.1876939",4
Montaco,12,3.0,1,579.6522526784436,Street Vendors,,,"25.8202417,-80.1876939",4
Pashas - Design District,3,4.0,2,1194.4922376964792,Health Markets,,,"25.8202417,-80.1876939",4
Louie The Hot Dog King,1,1.0,2,579.6522526784436,Street Vendors,,,"25.8202417,-80.1876939",4
Steep City Teas,1,5.0,2,579.6522526784436,Coffee & Tea,,,"25.8202417,-80.1876939",4
Andiamo,1052,4.0,2,46.48608563760424,Pizza,Desserts,Desserts,"25.827261,-80.186922",4
Finca’s Coffee,48,4.5,2,787.2966474233667,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.827261,-80.186922",4
Amazonica,101,4.0,2,787.2966474233667,Shaved Ice,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.827261,-80.186922",4
Dolci Peccati Gelato,29,5.0,1,446.61668565335225,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.827261,-80.186922",4
Holi Vegan Kitchen,68,3.5,2,948.0662031747086,Vegan,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.827261,-80.186922",4
Europa Car Wash and Cafe,145,4.0,1,646.8302520767409,Gas Stations,Coffee & Tea,Coffee & Tea,"25.827261,-80.186922",4
Panther Coffee,66,3.5,2,920.8677155049156,Coffee & Tea,Coffee Roasteries,Coffee Roasteries,"25.827261,-80.186922",4
Great Circle Coffee,3,5.0,2,146.4293263569303,Coffee Roasteries,Accessories,Accessories,"25.827261,-80.186922",4
Los Chamos Food Truck,36,4.0,1,882.9707782168354,Food Trucks,Venezuelan,Venezuelan,"25.827261,-80.186922",4
Dunkin',80,2.0,1,429.8855881512435,Donuts,Coffee & Tea,Coffee & Tea,"25.827261,-80.186922",4
Sandwhich Where,13,4.0,2,842.5792125710063,Cafes,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.827261,-80.186922",4
Piman Bouk Bakery: The New Florida Bakery,27,4.0,1,1052.0271026061994,Desserts,Haitian,Haitian,"25.827261,-80.186922",4
Starbucks,93,3.0,2,868.1185823285693,Coffee & Tea,,,"25.827261,-80.186922",4
Baskin-Robbins,13,1.5,1,386.2644793631416,Ice Cream & Frozen Yogurt,,,"25.827261,-80.186922",4
Publix,71,2.0,2,781.8372227943713,Drugstores,Grocery,Grocery,"25.827261,-80.186922",4
CVS Pharmacy,41,2.0,1,889.0706958652661,Drugstores,Pharmacy,Pharmacy,"25.827261,-80.186922",4
Bravo Supermarkets,8,2.5,1,536.9944734360627,Grocery,,,"25.827261,-80.186922",4
Montaco,12,3.0,1,882.9707782168354,Street Vendors,,,"25.827261,-80.186922",4
Louie The Hot Dog King,1,1.0,2,882.9707782168354,Street Vendors,,,"25.827261,-80.186922",4
Steep City Teas,1,5.0,2,882.9707782168354,Coffee & Tea,,,"25.827261,-80.186922",4
Little Hen,908,4.0,2,583.5811317613067,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.813662,-80.189196",5
